groupID	padj
gene-Ajap1	1
gene-Ajm1	1
gene-Ak2	1
gene-Ak4	0.378510303877076
gene-Ak5	1
gene-Akap10	0.841662000719873
gene-Akap11	0
gene-Akap13	0.199201007014357
gene-Akap17a	1
gene-Akap17b	1
gene-Akap5	1
gene-Akap6	0.0510625737699579
gene-Akap8	0.0851090268534986
gene-Akap8l	0.887513164251977
gene-Akip1	1
gene-Akirin2	0.643567894852669
gene-Akna	0.92128908988755
gene-Akr7a5	1
gene-Akt1	1
gene-Akt1s1	0.00343291501913726
gene-Akt2	0.66191058946561
gene-Akt3	0.107411616438713
gene-Aktip	1
gene-Alas2	1
gene-Alcam	1
gene-Aldh16a1	1
gene-Aldh18a1	1
gene-Aldh1l1	1
gene-Aldh1l2	1
gene-Aldh2	1
gene-Aldh3a2	1
gene-Aldh3b1	1
gene-Aldh7a1	1
gene-Aldh9a1	1
gene-Aldoc	1
gene-Alg11	1
gene-Alg12	1
gene-Alg13	1
gene-Alg6	0.995567073651727
gene-Alg8	0.598739115852075
gene-Alg9	0.864888659311595
gene-Alk	0.754529376493479
gene-Alkbh2	1
gene-Alkbh3	0.716497800523959
gene-Alkbh4	1
gene-Alkbh7	1
gene-Alkbh8	0.322900344811652
gene-Alms1	1
gene-Aloxe3	1
gene-Alpk1	1
gene-Als2cl	1
gene-Alx4	1
gene-Ambra1	0.639642500182604
gene-Amer2	1
gene-Amer3	0.758512172322907
gene-Amfr	1
gene-Amigo1	0.92152173712938
gene-Amigo2	1
gene-Ammecr1l	1
gene-Amn1	1
gene-Amot	0.0109311723886232
gene-Amotl1	0.842986220565711
gene-Amotl2	0.947853018597015
gene-Ampd2	0.607149008440922
gene-Ampd3	1
gene-Amph	1
gene-Amt	1
gene-Amz2	1
gene-Anapc1	0.301240165983724
gene-Anapc10	1
gene-Anapc11	1
gene-Anapc15	0.881732127729508
gene-Anapc5	1
gene-Anapc7	1
gene-Angel2	1
gene-Angpt1	0.354209685478821
gene-Angptl6	1
gene-Ank1	0.948046086442808
gene-Ank2	6.50364663917306e-08
gene-Ank3	7.75097300156827e-10
gene-Ankfn1	1
gene-Ankfy1	8.97572702938756e-06
gene-Ankib1	0.774182544542034
gene-Ankle1	0.38635789178558
gene-Ankle2	1
gene-Ankra2	1
gene-Ankrd10	0.966915064910178
gene-Ankrd11	0.00204779793961384
gene-Ankrd12	1
gene-Ankrd13a	1
gene-Ankrd13b	1
gene-Ankrd16	1
gene-Ankrd17	0.985705946734189
gene-Ankrd23	1
gene-Ankrd24	1
gene-Ankrd26	1
gene-Ankrd27	0.449535655062898
gene-Ankrd28	0.65709856608597
gene-Ankrd29	0.818754505805716
gene-Ankrd35	1
gene-Ankrd37	0.950460274886508
gene-Ankrd39	1
gene-Ankrd40	0.78080637615388
gene-Ankrd42	1
gene-Ankrd44	1
gene-Ankrd45	1
gene-Ankrd50	0.246556064614178
gene-Ankrd54	0.456138907267519
gene-Ankrd55	1
gene-Ankrd6	0.480775055506057
gene-Anks1	0.0475311156676711
gene-Anks1b	0.317547790860151
gene-Anks3	0.892623343796387
gene-Anks6	0.200066843324956
gene-Ankzf1	0.963468619060746
gene-Anln	1
gene-Ano1	0.570623593898721
gene-Ano3	1
gene-Ano4	0.576766082970081
gene-Ano5	1
gene-Ano6	0.0476985078875626
gene-Ano8	0.28133431654895
gene-Anpep	1
gene-Antkmt	0.876039183564018
gene-Anxa6	0.64600358138528
gene-Anxa7	1
gene-Anxa9	0.576232766211233
gene-Aoc2	1
gene-Aopep	1
gene-Aox4	0.740211686024896
gene-Ap1ar	0.767382374074168
gene-Ap1b1	0.104778477854897
gene-Ap1g1	1
gene-Ap1g2	0.612917094699027
gene-Ap1s2	0.272074094544384
gene-Ap2a1	1
gene-Ap2a2	1
gene-Ap2b1	1
gene-Ap3b1	1
gene-Ap3m1	1
gene-Ap3s1	1
gene-Ap4b1	0.868327218020584
gene-Ap4e1	0.311364122581812
gene-Ap4m1	0.246503737942082
gene-Ap4s1	1
gene-Ap5m1	1
gene-Ap5s1	1
gene-Ap5z1	1
gene-Apaf1	0.00586269070017388
gene-Apba1	0.988142300313084
gene-Apba2	0.997111541712622
gene-Apba3	1
gene-Apbb2	0.159911692832185
gene-Apbb3	1
gene-Apc	0.00411887722842951
gene-Apc2	0.609358473437108
gene-Apeh	0.657399436374924
gene-Apex2	1
gene-Aph1a	1
gene-Aph1b	1
gene-Aph1c	1
gene-Api5	1
gene-Apip	0.870638444855877
gene-Aplf	1
gene-Aplp2	0.485899750317092
gene-Apmap	1
gene-Apobec1	0.796103280349265
gene-Apobec3	1
gene-Apod	1
gene-Appl1	0.0130249669372998
gene-Appl2	1
gene-Aptx	0.868320823408335
gene-Aqp4	0.927016410869837
gene-Aqr	0.0936463073475898
gene-Arap1	1
gene-Arap3	0.697258473264487
gene-Arb2a	1
gene-Arc	0.350790024982928
gene-Arel1	0.0443173715756509
gene-Arfgap1	1
gene-Arfgap3	0.649084373993623
gene-Arfgef2	1
gene-Arfip1	1
gene-Arfip2	1
gene-Arfrp1	1
gene-Arhgap1	0.336011123383381
gene-Arhgap10	0.784099251797908
gene-Arhgap12	0.0647528139478943
gene-Arhgap15	1
gene-Arhgap17	1
gene-Arhgap18	1
gene-Arhgap20	0.662404901481761
gene-Arhgap21	0.000807767367877138
gene-Arhgap23	0.919769072041539
gene-Arhgap24	1
gene-Arhgap26	1
gene-Arhgap27	1
gene-Arhgap28	1
gene-Arhgap29	0.281740358441476
gene-Arhgap32	0.0357692281367052
gene-Arhgap33	1
gene-Arhgap36	1
gene-Arhgap4	1
gene-Arhgap44	1
gene-Arhgap45	1
gene-Arhgap5	0.601382108420862
gene-Arhgap6	1
gene-Arhgdib	1
gene-Arhgef1	1
gene-Arhgef10	1
gene-Arhgef10l	0.763365488127829
gene-Arhgef11	0.0662958181246945
gene-Arhgef12	0.918492061936624
gene-Arhgef15	1
gene-Arhgef18	1
gene-Arhgef19	1
gene-Arhgef2	1
gene-Arhgef25	1
gene-Arhgef28	9.55275736473099e-08
gene-Arhgef3	1
gene-Arhgef37	0.281481737156027
gene-Arhgef4	1
gene-Arhgef40	0.0772422295598644
gene-Arhgef6	0.91749527665795
gene-Arhgef7	0.0130482143239612
gene-Arhgef9	0.0447099524764015
gene-Arid1a	0.0126417346958061
gene-Arid3a	1
gene-Arid3b	0.628902032295638
gene-Arid4a	0.117020890940641
gene-Arid4b	0.0185266160617552
gene-Arid5a	0.919675008748354
gene-Arid5b	0.015480795242179
gene-Arih2	1
gene-Ark2n	0.74893925248415
gene-Arl1	1
gene-Arl14ep	0.485162269805698
gene-Arl4a	1
gene-Arl6	1
gene-Armc1	1
gene-Armc2	1
gene-Armc6	0.385793181912679
gene-Armc7	1
gene-Armc8	0.867350443878634
gene-Armc9	1
gene-Armcx1	0.958941741920063
gene-Armcx2	1
gene-Armcx3	0.832625635270848
gene-Armcx4	0.149023770331268
gene-Armcx6	1
gene-Armh3	0.262442320089017
gene-Armt1	0.546271425165235
gene-Arnt	0.765108325176709
gene-Arnt2	0.211305132268732
gene-Arpc2	0.510064767164935
gene-Arpp19	0.887714752838742
gene-Arpp21	0.736821618628543
gene-Arrb1	1
gene-Arrb2	1
gene-Arrdc1	1
gene-Arrdc2	1
gene-Arrdc3	1
gene-Arrdc4	1
gene-Arsg	1
gene-Arsk	1
gene-Arv1	1
gene-Arvcf	0.527426829219975
gene-Arx	1
gene-Asap1	0.507424815024162
gene-Asap2	1
gene-Asap3	1
gene-Asb1	0.0433591258938614
gene-Asb13	1
gene-Asb3	1
gene-Asb4	1
gene-Asb7	0.907564855965193
gene-Asb8	1
gene-Ascc1	1
gene-Ascc2	1
gene-Ascc3	0.726874159632507
gene-Ash1l	0.314994271036567
gene-Ash2l	0.317314619438894
gene-Asic1	0.24306874276288
gene-Asic2	0.691101000353356
gene-Asl	0.474579041671584
gene-Asph	0.686096910603973
gene-Asphd2	1
gene-Aspm	9.95165508010157e-09
gene-Aspscr1	1
gene-Aste1	1
gene-Astn1	1
gene-Astn2	1
gene-Asxl1	0.455318300403657
gene-Asxl2	1
gene-Asxl3	1
gene-Atad2	0.0185696600691582
gene-Atad2b	1.90378842912509e-09
gene-Atad5	0.0783649064180738
gene-Atat1	1
gene-Ate1	0.816012567495633
gene-Atf2	1
gene-Atf6	0.331179380600877
gene-Atf7	1
gene-Atf7ip	0.000181612807089337
gene-Atg10	1
gene-Atg13	1
gene-Atg16l1	1
gene-Atg16l2	0.174953307316103
gene-Atg2a	0.0663660006768686
gene-Atg2b	1
gene-Atg4a	0.660889710715521
gene-Atg4c	0.454659437927742
gene-Atg4d	1
gene-Atg7	0.632629026469766
gene-Atg9a	1
gene-Atg9b	1
gene-Atl2	1
gene-Atmin	1
gene-Atosa	0.0101686525612995
gene-Atosb	1
gene-Atp10a	0.520745879080411
gene-Atp10b	1
gene-Atp11a	0.507252246060223
gene-Atp11b	1
gene-Atp11c	1
gene-Atp13a1	0.156724198953982
gene-Atp13a2	1
gene-Atp13a3	1
gene-Atp13a5	1
gene-Atp23	0.29604153460404
gene-Atp2a2	0.448173188524354
gene-Atp2a3	1
gene-Atp2b1	0.806177967365509
gene-Atp2b2	0.329283271669722
gene-Atp2b3	0.474949596813444
gene-Atp2b4	0.520998167243763
gene-Atp2c1	1
gene-Atp5mc1	1
gene-Atp5mc3	1
gene-Atp5pf	0.636320692087857
gene-Atp6ap1l	1
gene-Atp6v0a1	1
gene-Atp6v0b	1
gene-Atp6v1a	1
gene-Atp6v1h	1
gene-Atp7a	1
gene-Atp7b	1
gene-Atp8a1	0
gene-Atp8b2	0.0258815712518208
gene-Atp9a	0.51014318082009
gene-Atp9b	1
gene-Atpaf1	1
gene-Atpaf2	1
gene-Atpsckmt	1
gene-Atr	0.526542493986852
gene-Atxn1l	0.320264765009409
gene-Atxn2	0.034773377485305
gene-Atxn2l	0.272076014776056
gene-Atxn3	1
gene-Atxn7l1	0.288231074837172
gene-Atxn7l2	1
gene-Atxn7l3	0.556767289418669
gene-Aup1	1
gene-Aurka	1
gene-Aven	1
gene-Avl9	1
gene-Axin1	0.433530119897533
gene-Axin2	0.644765704725708
gene-Axl	0.606764260923248
gene-Azi2	0.690949615732216
gene-Azin1	1
gene-Azin2	0.65043680734242
gene-B230217C12Rik	0.968883980732414
gene-B230307C23Rik	1
gene-B230354K17Rik	0.316240385177142
gene-B3galnt2	1
gene-B3galt1	0.42447938665498
gene-B3galt5	0.673761089050055
gene-B3gat1	0.0508399149776027
gene-B3gat3	1
gene-B3gnt5	1
gene-B3gnt9	1
gene-B3gntl1	0.593723171202106
gene-B4galnt1	0.397089969621277
gene-B4galt1	1
gene-B4galt4	1
gene-B4galt5	1
gene-B4galt6	0.800578056706491
gene-B4galt7	1
gene-B9d1	1
gene-BC002059	1
gene-BC005624	1
gene-BC024063	1
gene-BC030500	1
gene-BC034090	0.204234789349229
gene-Baalc	1
gene-Babam1	1
gene-Bach2	0.00275077776484506
gene-Bad	1
gene-Bag1	1
gene-Bag6	0.196113478994277
gene-Bahcc1	0.689387103777767
gene-Bahd1	1
gene-Baiap2	0.534969241621345
gene-Baiap3	0.921620167287017
gene-Bak1	0.486666373365785
gene-Banf1	1
gene-Banp	0.114664980584099
gene-Bard1	1
gene-Baz1a	0.77114489738207
gene-Baz2a	1
gene-Baz2b	0.863162714077619
gene-Bbc3	0.380820946096677
gene-Bbip1	1
gene-Bbof1	0.485743643037023
gene-Bbs1	0.962449829335104
gene-Bbs12	0.888156116673584
gene-Bbs5	1
gene-Bbs9	0.483919730869902
gene-Bbx	0.654761800524659
gene-Bcan	0.256314239070972
gene-Bcar1	1
gene-Bcas1	1
gene-Bcas3	1
gene-Bcat1	1
gene-Bcat2	1
gene-Bccip	0.496972084526533
gene-Bckdhb	1
gene-Bcl11a	0.787277385416959
gene-Bcl11b	3.84088837376095e-06
gene-Bcl2l1	1
gene-Bcl2l11	1
gene-Bcl2l13	0.978689404028012
gene-Bcl2l2	1
gene-Bcl6	1
gene-Bcl6b	1
gene-Bcl7c	1
gene-Bcl9	0.607321576575868
gene-Bcl9l	0
gene-Bclaf1	0.0811895777572765
gene-Bclaf3	1
gene-Bcor	0
gene-Bcorl1	0.0503905798283354
gene-Bcr	0.280441237831436
gene-Bcs1l	1
gene-Bdkrb2	1
gene-Bdnf	0.784725970934657
gene-Bdp1	0.474959955158579
gene-Bean1	0.204434130271925
gene-Becn1	1
gene-Bend3	0.385675488634215
gene-Bend4	1
gene-Bend5	1
gene-Bend6	1
gene-Bend7	1
gene-Bex3	0.925691910119937
gene-Bex4	1
gene-Bhlhb9	1
gene-Bhlhe41	1
gene-Bicc1	1
gene-Bicd1	1
gene-Bicd2	1
gene-Bicdl1	0.866609415749883
gene-Bicra	0.769026140027623
gene-Bicral	0.803020871877043
gene-Bid	1
gene-Bin1	0.354317428075443
gene-Bin3	0.454177839336504
gene-Birc5	0.343143853395872
gene-Birc6	0.0306469442769445
gene-Bivm	0.749958215207465
gene-Bltp1	0.697453120533252
gene-Bltp3b	0.0587845086560717
gene-Blvra	1
gene-Blzf1	1
gene-Bmal1	1
gene-Bmal2	1
gene-Bmi1	1
gene-Bmp1	0.0559783446688166
gene-Bmp2k	0.643485476692567
gene-Bmpr1a	1
gene-Bmpr1b	0.370894630298583
gene-Bmpr2	0.119002568496307
gene-Bms1	1
gene-Bnc2	0.88844713164628
gene-Bnip2	0.707845372091143
gene-Bnip3l	1
gene-Bod1l	1
gene-Bola1	1
gene-Bola3	1
gene-Bora	1
gene-Borcs8	1
gene-Bphl	1
gene-Bpnt1	1
gene-Bptf	4.58773527757845e-05
gene-Braf	1
gene-Brat1	0.819125662615304
gene-Brca1	0.813984769680593
gene-Brca2	0.175340682422253
gene-Brcc3	1
gene-Brd1	1
gene-Brd10	0.876539611647058
gene-Brd2	7.64721946490493e-05
gene-Brd3os	1
gene-Brd4	1
gene-Brd7	1
gene-Brd8	1
gene-Brd8dc	1
gene-Brd9	0.549876028648064
gene-Brdt	1
gene-Brf1	1
gene-Brf2	1
gene-Brinp3	1
gene-Brme1	0.22876205466664
gene-Brox	0.962208032507663
gene-Brpf1	0.420394558787192
gene-Brpf3	0.478825074457854
gene-Brsk1	1
gene-Brsk2	1
gene-Brwd1	1
gene-Brwd3	0.727605682006736
gene-Bscl2	0.379521044869354
gene-Btaf1	0.0180020602431941
gene-Btbd10	1
gene-Btbd17	1
gene-Btbd19	1
gene-Btbd2	1
gene-Btbd3	0.627887257384801
gene-Btbd6	1
gene-Btbd8	0.83684546872136
gene-Btd	1
gene-Btf3l4	1
gene-Btg3	1
gene-Btrc	1
gene-Bub1	1
gene-Bud23	1
gene-Bud31	0.918038096536016
gene-Bzw1	0.0257987018870144
gene-C030004G16Rik	1
gene-C030006K11Rik	1
gene-C130046K22Rik	1
gene-C1qtnf1	0.419832813157575
gene-C1qtnf4	1
gene-C1qtnf6	1
gene-C230057M02Rik	1
gene-C2cd2	1
gene-C2cd2l	1
gene-C2cd3	0.750930652803902
gene-C2cd4c	1
gene-C2cd5	0.451904373592338
gene-C3	0.881093331210414
gene-C87436	0.0660514748014217
gene-C9orf72	0.62863338514051
gene-Caap1	1
gene-Cab39	0.0126830077830702
gene-Cabin1	1.33274060348293e-08
gene-Cables1	1
gene-Cables2	0.658076088553293
gene-Cabp1	1
gene-Cacfd1	0.536960150269617
gene-Cacna1a	0.432129702316957
gene-Cacna1b	4.26593036049187e-05
gene-Cacna1c	0.000824495303940549
gene-Cacna1d	0
gene-Cacna1e	0.727943039215194
gene-Cacna1g	0.0180522445605495
gene-Cacna1i	1
gene-Cacna2d1	0
gene-Cacna2d2	0.0398931085567157
gene-Cacna2d3	1
gene-Cacnb2	0.461305086789783
gene-Cacnb4	0.64228846604267
gene-Cacng2	0.89286100170095
gene-Cacng7	1
gene-Cacul1	1
gene-Cadm1	0.379194471291356
gene-Cadm2	0.696712231187478
gene-Cadm3	0.556784420540011
gene-Cadps	1
gene-Cadps2	0.206753492369397
gene-Calcoco1	1
gene-Calcrl	0.767130054210882
gene-Cald1	1
gene-Caln1	0.0143848235452173
gene-Calu	1
gene-Camk1d	1
gene-Camk1g	1
gene-Camk2a	1
gene-Camk2b	1
gene-Camk2d	0.0814711825691947
gene-Camk2g	0.0372136310860386
gene-Camk4	1
gene-Camkk1	1
gene-Camkk2	1
gene-Camkmt	1
gene-Camsap1	0.881837312505179
gene-Camsap2	0.194484697825351
gene-Camsap3	0.121823026981337
gene-Camta1	1
gene-Camta2	0.540425870628343
gene-Cand2	1
gene-Cant1	0.441670996303649
gene-Cap1	1
gene-Cap2	0.868529003913699
gene-Capg	0.474806690184828
gene-Capn15	1
gene-Capn7	0.245757815395057
gene-Caprin1	1
gene-Caprin2	0.702130793283859
gene-Car10	7.97691342256858e-06
gene-Car11	1
gene-Car12	1
gene-Car2	1
gene-Car8	1
gene-Card10	0.985341141628089
gene-Carf	0.573437590500535
gene-Carmil1	1
gene-Carmil2	1
gene-Carmil3	0.11098926990728
gene-Carnmt1	1
gene-Carns1	1
gene-Cars1	0.148947413462712
gene-Cars2	0.494637861080521
gene-Casd1	0.0492546692585299
gene-Cask	0.16811253622974
gene-Caskin1	0.354996004790986
gene-Caskin2	0.468959796319087
gene-Casp2	1
gene-Casp3	1
gene-Casp9	0.317263528366896
gene-Cast	0.142361863179429
gene-Casz1	1
gene-Catsper2	1
gene-Catsperd	1
gene-Catsperg1	1
gene-Cav1	0.414984165401052
gene-Cbarp	0.811037243823392
gene-Cbfa2t2	1
gene-Cbfa2t3	0.0602683306927666
gene-Cbfb	0.152974362020395
gene-Cbl	0
gene-Cbll1	1
gene-Cbln2	1
gene-Cbs	0.929627700558991
gene-Cbx1	0.0517806427453991
gene-Cbx2	0.840755440000064
gene-Cbx5	8.66096459090732e-07
gene-Cbx7	1
gene-Cc2d1a	1
gene-Cc2d1b	1
gene-Cc2d2a	1
gene-Ccar1	0.858639401586513
gene-Ccbe1	1.01204332270887e-11
gene-Ccdc106	0.607121745751801
gene-Ccdc116	1
gene-Ccdc127	1
gene-Ccdc13	1
gene-Ccdc134	0.903543085661076
gene-Ccdc136	1
gene-Ccdc137	1
gene-Ccdc138	0.186485933483438
gene-Ccdc14	1
gene-Ccdc141	0.642305126183861
gene-Ccdc148	1
gene-Ccdc149	0.75224147608566
gene-Ccdc157	1
gene-Ccdc159	1
gene-Ccdc163	1
gene-Ccdc166	1
gene-Ccdc167	0.24773145634747
gene-Ccdc171	1
gene-Ccdc18	0.843668700304253
gene-Ccdc186	1
