IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
3,6,3,1	0,2,2,0	3,4,5,1	0,0,0,0	349	210
71,101,92,85	31,37,31,36	72,65,64,71	36,29,24,34	292	198
59,86,76,59	81,103,95,103	76,64,66,68	104,89,85,83	298	292
8,6,26,14	3,3,4,4	17,20,19,25	3,3,4,4	302	164
47,30,75,56	3,3,4,4	67,56,44,57	3,3,4,4	332	164
485,503,508,474	275,288,246,282	568,536,494,561	348,335,297,346	295	226
413,447,425,451	551,534,536,516	475,477,418,522	586,641,571,663	264	295
737,642,738,718	168,183,161,159	740,653,692,777	221,197,190,216	382	200
16,32,28,37	170,183,173,180	45,34,26,29	232,123,101,168	210	474
155,166,140,159	57,41,42,48	202,112,94,150	50,28,24,35	474	224
18,15,20,13	29,35,24,30	19,11,21,15	27,26,24,31	233	251
2,4,0,1	3,5,9,1	0,0,0,0	3,2,7,0	360	1272
39,29,17,26	1,0,1,0	35,34,27,34	1,1,1,0	233	155
58,65,32,48	4,4,0,0	43,46,38,51	3,0,0,2	233	155
58,65,32,48	0,0,0,1	43,46,38,51	0,0,0,0	233	179
58,65,32,48	30,42,23,34	43,46,38,51	30,32,35,35	233	317
4,4,0,0	30,42,23,34	3,0,0,2	30,32,35,35	155	317
16,11,8,6	35,43,23,33	16,8,6,16	37,30,38,38	155	317
0,0,0,1	30,42,23,34	0,0,0,0	30,32,35,35	179	317
1,5,6,3	35,43,23,33	0,1,1,2	37,30,38,38	179	317
68,61,37,48	56,68,47,47	44,47,48,61	51,53,64,47	277	255
0,2,0,1	48,57,63,52	0,0,0,0	49,53,73,70	246	246
4,6,4,7	28,13,6,11	5,6,9,2	30,11,13,18	202	188
6,8,6,10	28,13,6,11	9,13,13,5	30,11,13,18	231	188
353,352,290,285	28,13,6,11	370,384,337,366	30,11,13,18	278	188
298,239,238,202	24,13,6,11	263,282,299,302	29,11,13,17	278	188
16,12,11,11	58,64,37,50	8,12,6,7	62,39,50,79	201	188
14,7,4,5	58,64,37,50	8,9,7,8	62,39,50,79	167	188
4,6,4,7	0,1,4,3	5,6,9,2	0,2,0,1	202	201
4,6,4,7	4,1,1,0	5,6,9,2	1,3,0,0	202	167
353,352,290,285	4,6,4,7	370,384,337,366	5,6,9,2	278	202
353,352,290,285	6,8,6,10	370,384,337,366	9,13,13,5	278	231
42,36,61,27	567,527,473,472	35,63,41,51	541,549,490,553	194	318
77,72,102,62	20,19,14,13	69,93,80,86	21,21,10,15	194	176
182,232,177,192	14,43,18,18	165,138,134,163	13,22,20,24	259	164
290,300,228,271	26,37,30,29	239,179,210,214	36,26,15,25	363	259
289,302,227,271	5,3,2,2	239,178,210,213	4,6,0,4	363	259
68,75,44,66	286,328,253,280	55,45,46,56	235,196,210,212	322	363
62,92,40,63	286,328,253,281	43,25,36,44	235,196,209,212	322	363
14,4,6,6	209,248,160,213	3,5,6,3	186,128,156,171	191	322
17,20,14,18	209,248,160,212	15,10,15,15	186,128,155,171	237	322
17,20,14,18	6,18,2,7	15,10,17,15	2,6,6,3	237	191
72,73,76,96	70,65,71,66	77,37,52,60	53,44,58,45	267	255
9,18,19,12	28,43,37,32	7,18,7,15	35,21,31,26	290	350
8,4,5,4	13,9,11,9	14,7,4,6	15,16,7,24	176	225
9,15,9,12	1,4,3,3	19,20,16,16	4,3,7,13	225	197
0,1,2,2	1,4,3,3	5,5,7,9	4,3,7,13	214	197
67,85,82,61	3,3,8,2	116,67,70,81	5,5,3,4	368	296
189,179,144,160	82,68,61,70	116,126,103,139	39,62,43,40	368	219
7,15,16,15	56,75,71,86	17,23,10,15	106,59,66,85	307	343
149,137,151,140	134,162,142,136	108,74,112,91	128,104,126,83	275	281
247,271,275,245	22,27,26,28	310,234,281,265	19,31,27,21	260	190
54,54,63,60	6,10,14,11	80,74,74,52	8,15,16,7	198	190
43,68,70,64	145,201,224,202	61,65,60,66	192,163,150,170	238	296
44,44,38,46	25,21,22,29	57,28,42,33	22,19,23,20	235	195
39,42,38,44	24,29,33,21	57,26,38,33	30,25,27,19	235	216
3,3,2,0	78,78,67,72	0,1,3,0	85,56,76,59	216	294
51,52,32,57	5,5,3,5	51,39,38,41	5,9,5,3	249	343
10,6,11,11	2,3,3,1	11,6,3,4	4,2,2,1	201	271
26,17,28,34	7,16,9,19	26,20,20,27	14,5,6,12	240	213
10,8,7,10	1620,1689,1618,1528	6,11,14,14	1516,1261,1391,1416	275	3008
197,219,228,226	415,421,377,374	181,180,182,193	398,322,347,345	221	217
344,381,329,309	97,93,87,84	301,216,237,246	81,64,63,75	774	324
263,307,268,242	94,89,84,85	246,174,191,208	83,64,62,73	774	324
14,10,9,8	28,27,28,28	5,7,8,7	15,21,22,20	224	263
169,178,190,155	107,102,117,103	188,156,168,176	120,101,104,108	287	249
1212,1288,1426,1261	184,208,177,174	1156,967,1072,1094	170,162,180,171	426	264
1212,1288,1426,1261	330,320,324,266	1156,967,1072,1094	283,293,327,341	426	225
46,39,41,21	1679,1816,1827,1649	26,19,32,29	1579,1362,1476,1629	175	426
131,122,132,95	1679,1816,1827,1649	141,105,143,118	1579,1362,1476,1629	679	426
28,32,15,30	53,80,61,53	20,23,12,20	50,52,34,53	276	318
405,323,410,394	410,419,462,425	356,342,392,377	456,379,408,471	256	276
464,434,463,461	346,299,358,329	446,391,387,389	355,317,330,330	276	248
27,25,40,32	0,1,0,1	39,31,45,54	1,2,1,1	234	240
15,20,14,7	18,22,25,18	14,17,7,8	23,20,25,27	227	270
1,0,0,0	18,22,25,18	0,0,0,0	23,20,22,28	227	270
61,50,47,42	116,105,147,132	45,44,43,36	122,85,107,110	205	267
135,165,133,160	469,540,521,467	122,106,99,99	451,355,357,436	331	387
174,182,180,189	471,540,521,467	198,133,153,161	450,355,357,436	331	387
142,160,164,167	0,7,3,1	186,133,154,158	1,1,2,6	204	253
74,68,57,47	21,28,24,33	55,42,47,62	20,26,24,27	278	210
38,45,32,40	15,27,18,15	31,23,38,35	14,18,8,21	210	212
56,65,73,52	113,123,128,97	81,63,68,78	127,93,122,115	210	263
89,132,105,124	422,514,547,552	99,76,85,95	487,480,512,465	257	575
0,1,0,0	1,1,2,2	0,0,0,0	3,1,12,1	214	256
1,1,1,0	1,4,3,2	0,0,0,0	3,1,12,1	214	256
0,0,0,0	1,4,3,2	0,0,3,0	3,1,12,1	306	256
0,0,0,0	1,1,1,0	0,0,3,0	0,0,0,0	306	214
0,0,0,0	2,0,0,0	0,0,1,0	1,0,0,0	306	214
122,116,125,132	36,20,24,19	84,59,81,84	15,21,14,21	731	259
1,3,2,5	108,86,96,100	3,3,1,2	116,135,106,128	205	219
169,129,187,131	108,86,96,100	184,147,162,161	116,135,106,128	260	219
169,129,187,131	1,3,2,5	184,147,162,161	3,3,1,2	260	205
161,148,189,169	1,1,1,5	183,149,156,141	3,3,2,3	260	205
159,148,189,170	85,68,108,101	183,149,156,141	129,105,112,110	260	205
278,257,326,303	36,33,39,36	358,300,331,312	47,26,40,39	260	260
15,20,7,14	126,115,133,131	11,17,14,9	102,87,125,123	243	236
4,1,6,2	33,34,40,26	3,1,2,2	37,14,45,39	180	210
35,33,42,39	41,42,49,23	37,36,34,37	31,25,30,42	255	236
6,3,3,6	49,31,46,32	2,3,1,3	38,33,21,44	262	255
5,2,5,7	159,165,154,178	5,2,3,6	131,143,147,155	307	298
1,1,2,0	48,48,48,43	0,0,3,2	42,38,41,57	204	247
7583,8501,10643,10085	9038,10441,12233,11122	10056,8244,8436,8511	11192,9668,10407,10353	258	260
43,45,36,41	46,46,37,33	39,33,55,55	46,53,57,57	400	366
97,153,139,134	153,153,157,156	124,127,143,157	179,145,149,148	209	247
97,153,139,134	192,199,191,201	124,127,143,157	220,181,199,178	209	307
59,63,90,74	93,93,96,94	51,64,76,63	80,53,95,114	251	267
59,45,84,68	35,52,46,37	49,61,67,56	41,41,58,38	251	203
3,8,12,11	377,390,374,346	4,10,4,9	338,347,406,408	194	279
2,1,1,1	94,123,95,94	0,0,0,0	89,73,58,101	290	349
44,62,42,43	94,123,95,94	37,25,16,28	91,73,58,101	274	349
2,4,1,1	94,123,95,94	2,0,0,0	89,73,58,101	274	349
29,38,28,24	61,64,47,43	20,23,25,24	42,43,53,41	349	234
123,150,113,128	61,64,48,43	92,81,86,85	40,43,53,41	349	234
100,94,110,116	206,176,228,194	119,133,121,121	257,235,265,309	236	247
150,133,177,119	288,274,296,270	166,181,190,190	414,339,385,380	247	284
120,148,130,129	67,77,68,54	160,108,133,117	70,68,56,72	303	227
39,46,58,41	49,42,44,49	60,70,59,44	51,39,35,42	286	227
2,7,7,4	9,10,16,20	8,5,1,3	6,9,18,6	300	264
2,7,7,4	2,11,2,3	8,5,1,3	7,0,6,6	300	337
2,3,3,2	9,10,16,20	4,4,2,2	6,9,18,6	227	264
2,3,3,2	2,11,2,3	4,4,2,2	7,0,6,6	227	337
9,10,16,20	2,11,2,3	6,9,18,6	7,0,6,6	264	337
4,5,10,11	998,1243,1151,1130	3,3,4,4	803,693,729,695	264	327
4,0,2,0	560,731,720,677	0,0,0,0	495,390,424,418	264	327
104,103,91,105	69,114,76,94	95,104,71,101	65,45,59,91	328	290
2,5,5,4	2,8,5,3	9,2,6,2	4,7,4,6	253	232
37,54,45,49	207,203,130,182	32,46,44,44	210,197,164,165	290	290
7,9,6,9	11,9,5,8	5,11,4,14	11,6,10,11	293	221
7,9,6,9	36,39,28,36	5,11,4,14	49,35,49,39	293	317
24,17,26,27	108,119,119,105	22,19,19,29	124,87,109,100	239	248
70,72,89,96	95,88,137,99	101,71,76,72	97,85,112,105	297	326
11,6,11,10	17,16,21,13	6,11,2,17	25,7,8,15	209	244
43,23,33,33	6,4,1,5	31,24,25,25	1,1,2,2	207	185
43,23,33,33	2,0,1,2	31,24,25,25	0,0,3,1	207	189
4,2,2,2	80,126,153,144	4,0,1,0	115,74,76,78	182	8234
0,4,0,2	5,3,4,6	1,0,1,2	5,5,7,10	198	296
61,90,91,77	106,141,145,136	93,73,72,93	150,119,119,150	232	240
19,23,24,26	49,38,48,57	20,11,14,21	29,34,25,35	183	232
94,138,94,121	160,169,130,130	68,63,67,88	131,105,83,118	357	445
0,2,0,0	1,2,0,1	1,0,1,0	0,0,0,0	330	321
0,2,0,0	3,1,0,2	1,0,1,0	0,1,0,0	330	290
2,3,7,1	0,1,1,4	1,0,5,5	7,0,4,2	250	183
80,91,60,64	242,238,211,194	65,56,61,47	163,133,147,183	262	455
4,2,2,4	139,109,113,116	1,1,1,2	115,105,101,83	246	262
56,39,51,47	18,12,13,14	38,44,41,34	23,11,15,16	262	184
6,8,6,8	16,8,12,11	6,6,5,6	17,10,10,17	262	184
5,4,4,9	18,21,27,24	2,0,0,4	14,16,13,15	203	247
63,87,84,75	74,79,81,86	78,47,94,68	85,87,106,57	332	267
80,97,114,114	51,73,67,49	80,86,97,72	43,43,43,38	284	218
139,142,155,158	0,2,2,0	178,150,195,190	1,4,1,0	219	248
207,185,229,215	257,242,230,237	250,230,224,248	251,221,270,300	323	292
129,141,184,157	246,269,277,250	185,154,168,178	306,267,295,358	261	323
35,31,47,42	36,47,31,39	33,19,26,24	33,31,36,34	243	207
2,3,4,1	124,143,128,114	2,0,4,0	100,106,104,102	207	295
12,16,33,28	116,120,103,94	18,32,21,16	79,87,93,84	207	295
115,127,113,141	470,434,373,411	93,125,101,110	368,320,342,380	292	537
114,139,148,149	3,3,5,8	121,98,103,108	5,4,5,3	321	321
17,11,6,9	1,5,7,2	8,9,15,7	3,6,6,1	355	250
36,29,40,50	164,165,134,160	40,26,8,29	128,125,97,101	225	409
106,101,135,104	160,223,190,156	104,79,93,91	182,167,178,175	257	338
77,78,83,110	17,27,23,35	74,44,51,61	26,18,18,23	331	223
71,63,74,102	75,53,78,62	67,43,38,47	78,49,76,78	331	279
88,83,81,94	0,0,0,0	74,63,58,73	0,0,0,1	223	220
67,53,61,58	42,59,51,51	61,51,61,67	58,61,45,68	260	227
31,31,51,28	2,5,3,7	29,23,31,33	3,5,3,3	222	228
2,1,1,2	11,10,9,19	0,2,0,3	14,9,3,19	305	453
2,1,1,2	12,13,8,21	0,2,0,3	11,9,7,23	305	420
43,52,47,58	6,10,8,15	51,70,40,48	14,14,8,12	350	330
20,21,17,11	167,180,171,150	24,20,21,22	178,166,212,168	254	252
217,221,229,204	151,157,131,111	187,214,193,196	124,136,118,116	419	227
249,233,303,254	166,169,178,151	235,201,183,226	136,132,141,134	311	257
20,21,19,13	265,246,271,229	17,7,20,21	216,185,185,254	164	311
230,282,258,266	338,329,325,360	362,297,308,362	493,416,350,448	337	390
111,110,153,124	134,163,146,149	116,95,100,140	148,145,142,198	247	249
13,14,6,6	131,159,143,147	14,4,8,13	146,144,138,193	247	249
287,285,275,282	131,159,143,147	245,227,213,259	146,144,138,193	418	249
287,285,275,282	13,14,6,6	245,227,213,259	14,4,8,13	418	247
291,289,278,284	184,152,179,161	246,231,217,264	156,135,127,206	418	247
21,8,14,15	970,945,956,1006	18,8,15,8	904,847,833,874	209	318
0,0,2,1	970,945,956,1006	0,0,1,1	904,847,833,874	206	318
885,863,890,884	1072,1184,1149,1156	825,767,711,826	1084,1028,1053,1148	318	343
9,22,22,12	17,26,17,28	17,20,17,19	27,17,27,28	264	335
320,278,333,341	83,63,60,71	274,250,274,267	77,49,41,65	1190	304
20,19,22,18	23,23,19,25	11,22,18,16	16,12,19,25	305	309
136,140,109,97	61,56,72,61	118,91,75,96	58,39,64,68	278	211
132,151,133,136	143,145,110,127	137,133,122,173	141,146,112,119	295	296
0,11,3,6	0,3,0,1	4,5,8,1	1,1,3,1	408	189
200,152,187,201	26,27,28,12	132,155,130,137	12,24,23,21	1344	322
70,109,73,93	0,1,0,3	34,59,36,59	0,0,0,1	1196	266
1039,1197,942,1016	7523,7751,7199,7419	1162,1006,1184,1229	8552,7471,8218,8559	308	305
0,1,3,1	94,86,126,114	0,2,1,1	122,131,121,135	213	278
5,18,8,12	1,0,0,2	14,11,8,11	1,0,1,0	250	255
5,18,8,12	3,8,10,3	14,11,8,11	8,6,5,5	250	217
25,26,25,25	51,41,43,51	20,15,15,16	34,26,25,42	218	287
38,39,31,24	20,30,20,21	24,24,35,30	21,26,27,38	284	258
34,33,24,29	33,35,20,28	20,17,25,18	21,14,17,19	258	216
50,54,64,50	104,147,153,141	61,52,56,72	160,128,149,155	195	274
329,381,290,270	632,685,456,568	317,267,336,334	624,604,586,588	417	656
679,773,519,623	32,35,36,37	723,672,655,687	40,41,34,38	656	191
112,159,174,120	10,5,6,11	119,117,136,132	8,6,11,6	571	252
24,16,18,17	0,0,3,0	9,14,9,12	3,0,4,2	277	285
0,2,0,2	29,57,24,22	0,0,1,3	18,15,21,20	213	431
10,11,7,11	10,5,8,10	10,12,12,5	13,5,11,6	276	210
244,238,273,244	11,7,7,7	329,285,296,329	9,18,18,18	224	281
101,116,121,124	168,142,128,127	127,105,108,138	183,162,128,175	246	266
1071,1045,865,1012	438,442,374,476	1002,1060,960,1260	460,479,411,535	622	362
253,199,183,180	1043,999,853,1032	195,195,193,211	993,1083,978,1317	252	622
397,378,428,435	327,321,314,343	360,378,352,418	344,316,311,353	398	326
389,372,419,418	327,321,314,343	352,371,344,415	344,316,311,353	377	326
210,206,238,244	327,327,314,342	191,223,191,234	345,318,310,354	398	326
202,200,229,227	327,327,314,342	183,216,183,231	345,318,310,354	377	326
7,8,3,11	26,22,9,16	8,12,9,2	20,18,12,15	324	340
7,10,3,11	9,8,3,9	9,13,9,2	4,1,8,5	324	340
19,20,10,16	6,12,7,2	14,9,18,22	10,2,6,3	340	281
20,18,10,15	19,14,13,10	12,11,16,21	12,13,6,8	340	296
16,13,5,9	19,14,13,10	13,17,4,9	13,12,8,9	281	296
7,8,8,8	11,8,8,10	9,6,4,8	7,6,14,10	288	252
14,12,10,12	16,15,6,12	16,16,4,20	25,17,10,4	281	302
24,31,27,25	7,12,11,18	38,24,19,41	17,11,20,16	332	285
25,25,21,23	29,21,14,31	34,14,21,29	31,20,23,35	320	343
864,701,664,673	111,111,102,104	593,631,564,733	88,87,110,109	857	225
141,158,118,145	911,776,738,734	114,114,100,106	701,668,624,808	293	857
147,157,135,154	626,622,566,662	162,166,155,174	614,593,637,647	270	637
149,158,135,154	465,462,411,506	162,166,154,176	436,441,490,484	270	637
648,637,588,662	150,155,136,133	599,612,638,661	150,108,138,162	637	261
131,128,133,122	606,652,627,549	143,116,99,129	711,584,603,656	261	634
617,671,590,572	65,68,71,47	697,577,613,677	82,88,94,86	634	211
617,671,590,572	5,1,1,2	697,577,613,677	7,2,4,6	634	285
166,168,190,176	21,25,13,20	177,176,172,175	42,32,37,24	270	236
14,17,11,15	90,85,116,109	16,15,19,22	102,93,100,125	473	323
95,87,90,93	90,85,116,109	97,67,107,101	102,93,100,125	299	323
46,54,80,65	64,68,56,61	54,46,51,65	45,48,41,58	311	273
40,25,42,30	24,51,51,38	18,33,18,30	45,40,28,51	273	242
40,25,42,30	3,1,5,1	18,33,18,30	8,4,2,4	273	252
48,50,49,50	550,570,662,573	32,33,37,40	564,485,511,611	242	1192
79,46,86,66	102,89,131,98	107,77,90,78	123,107,130,133	241	302
72,79,71,53	163,144,150,136	97,68,74,86	190,165,175,176	267	372
8,12,8,17	49,73,62,55	16,9,4,10	49,43,65,47	204	281
9,19,23,8	49,73,62,55	9,14,16,10	49,43,65,47	207	281
2256,2234,2098,2020	110,112,96,99	1885,1749,1646,1980	121,94,115,126	3597	320
39,27,35,30	2252,2270,2087,2073	19,22,25,20	1915,1780,1708,2026	203	3597
60,49,31,49	120,98,130,106	46,45,64,72	183,106,137,169	191	278
60,49,31,49	127,116,137,118	46,45,64,72	194,117,150,184	191	281
12,13,8,6	7,19,11,14	20,11,13,16	11,11,12,15	233	294
91,92,76,81	7,19,11,14	111,98,105,133	11,11,12,15	236	294
1,1,0,0	0,0,0,1	0,1,0,0	0,0,0,0	398	218
1,1,0,0	0,0,0,1	0,1,1,0	0,0,0,0	395	218
531,538,518,536	255,292,242,245	659,610,689,711	373,311,368,388	374	253
30,35,14,28	830,894,830,877	21,24,22,26	1195,1040,1181,1203	182	374
15,6,9,7	1065,1142,1075,1109	7,3,8,17	1557,1330,1563,1552	182	374
27,26,23,23	96,87,93,73	23,19,32,31	111,96,134,147	173	182
50,28,29,21	366,375,352,355	28,30,31,33	443,398,455,470	161	266
126,112,117,101	66,80,71,78	125,75,86,122	74,66,38,78	411	197
21,7,9,15	15,14,14,20	8,17,13,11	14,5,17,15	225	223
4,20,12,15	15,14,14,23	8,9,17,14	14,8,16,17	234	223
4,20,15,15	32,20,11,21	9,9,17,14	20,13,20,24	234	225
17,33,12,13	21,26,25,19	10,30,11,21	23,27,28,24	236	204
3,2,4,2	21,28,25,18	3,5,7,4	23,28,29,24	236	204
11,17,14,20	23,24,20,25	21,20,6,11	20,37,26,25	236	236
6,10,6,12	17,20,16,21	5,8,3,7	16,30,21,20	178	236
25,37,39,31	17,28,27,26	25,18,17,37	23,11,8,21	238	214
25,24,33,20	37,41,35,39	24,18,31,21	44,31,34,43	242	282
26,32,37,41	7,26,17,16	30,36,42,42	14,11,16,10	265	197
125,94,143,119	1,0,2,0	95,113,114,110	0,2,0,2	509	265
41,32,29,25	109,97,141,116	30,29,29,16	104,114,119,127	243	509
0,1,5,4	110,97,140,116	6,0,1,0	104,114,119,128	243	509
47,55,42,40	110,97,140,116	39,47,33,30	104,114,119,128	265	509
47,55,42,40	0,1,5,4	39,47,33,30	6,0,1,0	265	243
45,55,44,40	32,26,36,39	39,47,33,30	31,36,32,28	265	243
0,0,2,2	0,0,0,0	4,0,1,0	0,1,0,0	251	286
3,2,3,3	0,0,0,0	9,4,5,3	0,1,0,0	340	286
376,267,381,351	63,45,70,60	393,381,390,386	84,87,62,65	681	215
149,100,111,124	202,133,153,169	157,145,118,146	236,212,170,202	278	328
19,37,30,30	109,59,80,77	25,27,29,34	99,96,93,106	315	241
61,79,68,63	79,82,68,62	33,57,46,61	57,48,59,55	258	240
5,17,10,9	1,1,2,0	3,6,6,7	0,0,1,0	239	289
1,0,0,0	1,1,2,0	0,0,0,2	0,0,1,0	260	289
1,0,0,0	5,17,10,9	0,0,0,2	3,6,6,7	260	239
58,72,59,48	44,53,42,52	58,74,59,46	56,43,36,53	220	204
46,42,65,47	47,64,62,49	52,37,34,51	47,54,39,49	204	221
29,40,26,30	39,40,29,39	16,25,26,27	23,9,22,22	234	273
50,66,32,41	31,50,31,37	34,30,33,32	29,25,23,42	273	246
56,55,71,73	41,29,60,39	86,62,83,67	62,57,67,59	264	257
9,10,4,13	0,1,2,2	6,7,6,9	1,0,0,0	192	285
53,49,48,56	95,78,71,85	85,61,55,58	84,85,69,98	199	217
6,2,5,2	95,78,71,85	4,5,0,1	84,85,69,98	250	217
29,25,5,28	14,18,23,10	24,21,29,16	24,25,11,9	261	248
12,16,20,9	8,17,11,5	21,19,8,9	7,7,5,8	250	186
12,15,7,8	76,69,71,93	15,10,15,19	119,98,98,138	266	392
12,15,7,8	67,62,70,85	15,10,15,19	118,92,95,129	266	374
127,119,187,144	38,49,74,43	122,143,140,116	43,46,50,48	256	200
116,113,104,114	136,120,128,127	102,93,97,94	121,110,118,116	312	316
199,219,190,186	15,3,4,1	216,234,205,221	8,5,9,3	246	338
41,35,48,48	41,48,53,39	33,37,50,30	50,61,28,43	223	208
0,1,0,0	7,13,3,9	1,1,2,5	2,8,0,5	316	208
24,31,24,30	15,23,29,18	41,26,24,26	21,23,22,31	285	242
2,5,4,9	84,118,113,107	4,3,6,3	98,77,116,130	272	311
6,9,5,19	0,4,0,0	10,7,8,8	0,0,0,2	272	254
26,23,32,21	110,103,139,124	20,27,29,28	151,162,144,168	184	301
62,51,81,86	47,43,46,31	84,66,87,71	66,53,53,38	243	226
62,51,81,86	68,63,68,46	84,66,87,71	87,81,79,62	243	270
25,24,7,26	9,15,11,19	21,10,19,14	15,12,13,16	212	788
25,24,7,26	3,1,0,0	21,10,19,14	1,0,1,1	212	332
29,23,15,23	3,1,0,0	19,15,22,22	1,0,1,1	275	332
29,23,15,23	1,0,0,0	19,15,22,22	0,0,1,0	275	305
188,170,197,174	214,267,236,227	165,153,129,126	266,237,234,241	253	303
151,135,189,141	212,265,236,227	134,128,107,143	263,237,234,240	390	303
231,185,221,160	171,172,191,171	179,156,145,194	152,149,149,146	390	253
154,137,188,141	172,171,191,171	137,128,106,144	152,150,149,146	390	253
0,0,0,2	1,0,5,0	0,2,0,0	1,3,0,2	196	236
28,17,26,34	170,146,184,167	28,28,38,25	172,163,153,160	200	296
169,144,170,174	235,204,218,217	179,145,186,148	221,200,206,219	296	320
169,144,171,174	76,64,57,67	178,145,184,148	62,51,70,49	296	320
86,75,76,68	186,202,189,185	72,64,60,55	208,191,179,223	197	266
1,0,0,0	412,433,552,522	1,2,0,2	486,380,463,464	275	429
272,308,374,350	104,76,86,88	293,232,288,297	91,85,97,69	429	193
155,182,209,193	70,62,72,65	173,152,153,187	75,69,79,56	429	193
47,47,35,38	56,53,58,60	30,34,23,42	35,40,33,47	263	252
47,45,36,38	0,1,0,2	30,32,23,40	1,1,0,0	263	252
72,48,74,85	82,75,95,76	46,54,30,50	84,58,48,81	252	312
52,48,49,46	37,50,62,62	54,43,41,45	52,44,47,49	223	227
9,8,5,7	3,2,0,1	11,7,13,14	2,4,1,5	397	233
5,9,9,1	31,30,54,34	5,5,0,7	79,49,45,59	264	1085
41,24,29,25	53,54,42,43	25,27,25,21	62,46,51,40	197	237
4,4,4,5	10,14,10,13	1,1,3,1	5,7,11,6	237	171
17,20,19,16	10,14,10,13	15,9,23,15	5,7,12,6	237	171
20,6,6,12	203,201,195,202	8,12,5,5	181,194,190,187	171	533
76,95,122,86	10198,10144,10165,10098	57,59,50,70	9398,8509,8907,9019	206	2510
9849,9718,9727,9597	1331,1381,1363,1338	8779,8048,8362,8488	1471,1305,1477,1442	2510	357
27,37,51,41	102,81,76,65	30,33,41,29	48,67,79,56	491	581
73,75,90,64	39,28,29,26	59,69,61,57	28,24,37,36	581	305
27,14,13,18	19,21,28,12	8,10,12,16	11,20,24,16	257	314
0,1,3,0	1,2,4,0	2,2,2,0	4,0,2,4	349	235
0,1,3,0	6,2,6,2	2,2,2,0	4,4,5,4	349	239
0,1,4,0	3,0,1,0	1,2,3,0	0,1,1,0	349	188
0,1,0,2	3,10,4,4	5,10,0,2	6,2,3,4	467	338
5,5,7,5	16,35,11,17	3,11,16,5	16,19,18,11	277	224
7,14,17,14	9,7,11,8	2,6,6,7	8,7,4,18	242	275
17,11,13,12	10,11,4,6	8,1,13,6	12,1,4,4	263	242
5,5,17,3	13,20,18,19	8,6,5,6	18,15,12,13	240	276
137,150,121,168	100,133,105,115	149,157,157,156	136,129,120,145	279	259
4958,5308,5794,5446	1584,1699,1972,1811	5990,4979,5970,5647	1995,1707,2016,1880	452	232
781,809,894,828	5824,6298,6801,6561	911,708,892,923	7249,6053,7148,6860	239	452
86,67,105,95	54,54,51,48	91,96,87,82	57,82,56,42	257	209
127,131,162,125	75,111,120,81	125,150,145,158	101,116,83,88	308	257
16,13,25,25	129,122,164,146	15,32,25,15	131,161,148,136	323	308
75,75,134,78	66,77,97,102	92,80,99,114	81,81,94,81	263	245
50,57,62,51	94,118,96,67	49,44,54,45	85,86,91,94	221	263
54,50,78,70	0,0,4,1	66,53,56,74	0,1,5,0	262	221
59,41,79,77	65,60,104,72	70,53,55,83	58,57,73,76	262	221
72,112,100,96	109,177,143,140	98,79,97,77	144,118,139,117	234	316
58,70,72,60	51,45,63,39	45,40,39,48	36,39,38,37	352	286
28,31,24,18	51,45,63,38	25,19,18,12	36,39,37,37	352	286
33,38,37,53	80,71,82,66	29,18,16,28	50,51,38,53	282	352
290,341,306,324	888,797,754,762	309,253,253,308	815,766,776,845	209	392
290,341,306,324	1121,1072,1046,999	309,253,253,308	1134,1052,1024,1055	209	386
511,518,460,426	718,721,641,634	418,389,380,417	646,533,507,576	249	283
774,833,694,761	589,519,541,550	645,582,499,585	513,424,463,458	300	249
29,35,41,24	33,30,38,48	16,14,10,11	21,12,10,19	227	242
50,78,68,61	136,143,171,136	53,75,65,88	156,149,162,180	224	290
141,181,201,151	220,193,301,260	167,150,189,199	259,228,272,249	290	339
1,3,2,0	0,1,2,0	2,0,0,2	2,0,0,4	329	293
973,1242,752,835	24,15,23,19	743,689,778,759	39,18,29,30	4266	207
166,145,176,164	24,15,23,19	160,150,161,177	39,18,29,30	179	207
43,34,22,34	71,65,53,47	49,34,51,41	68,58,82,81	202	213
304,379,369,347	47,45,47,34	376,358,397,388	53,44,43,56	294	369
304,379,369,347	230,264,218,235	376,358,397,388	266,240,271,257	294	260
31,20,22,35	191,189,176,179	31,30,33,35	222,228,228,244	279	264
159,215,223,191	43,30,44,20	211,152,160,157	29,33,16,29	638	191
2,0,9,1	11,11,6,6	1,1,3,5	5,7,6,9	225	225
0,0,4,0	88,85,110,90	1,0,0,0	69,79,91,85	209	227
2,0,0,0	23,20,44,29	0,0,0,0	23,26,30,17	209	227
15,30,24,19	67,82,61,66	24,15,35,16	66,61,66,85	242	242
61,61,50,59	66,65,56,66	57,60,62,72	80,51,78,74	229	254
22,24,34,12	132,92,98,88	25,26,41,24	103,83,91,128	223	351
4,7,14,3	30,25,15,18	4,3,6,3	23,19,10,18	307	346
0,0,0,0	40,34,24,31	2,0,0,0	36,31,12,21	208	346
32,38,35,37	38,35,35,35	39,29,27,23	20,35,17,19	276	245
0,0,2,0	3,19,6,5	0,0,0,2	8,2,14,17	222	181
10,8,13,15	18,15,20,15	14,17,14,13	33,18,16,24	203	222
