gene_id	CONTROL_REP1	CONTROL_REP2	CONTROL_REP3	CONTROL_REP4	PREECLAMPSIA_REP1	PREECLAMPSIA_REP2	PREECLAMPSIA_REP3	PREECLAMPSIA_REP4
gene-1110019D14Rik	10.0551526760329	8.02912555149788	6.02111074241904	16.0420065064273	5.00385771743097	9.98610591796279	5.94711481472337	1.98474492738211
gene-1110020A21Rik	1.02795534233332	10.1778406726018	2.03643713627386	2.02713119827312	2.99132328321534	0.98775996569284	3.86953250727621	2.91858824692669
gene-1110025L11Rik	0	0	0	0	0	0	0	0
gene-1110025M09Rik	37.9512889901057	29.9828748681835	30.9735168300608	19.9870002119146	29.0553983588703	27.0547456653679	28.962564272655	28.9552656351926
gene-1110028F11Rik	1.97750989621276	0	0	0	0	0	0	0
gene-1110028F18Rik	0	0	0	0	0	0	0	0
gene-1110032F04Rik	103.625948299201	112.772851373237	95.7745438147808	87.8441976753159	74.1703560817321	93.2982536500665	80.1056562202024	87.0492719614348
gene-1110036E04Rik	0	0	0	0	0	0	0	0
gene-1110038B12Rik	160.453090376562	162.944038907659	168.653186159656	145.737793372687	166.96805825287	149.782056390231	150.845406984984	164.324154033166
gene-1110038F14Rik	223.883806314105	213.159838247089	239.440224607191	165.154179891172	171.517945863453	167.663917955741	171.179976773365	190.079141401018
gene-1110046J04Rik	1.0420085576209	6.18187872322465	0	0	0	5.96134244316915	2.90840343092545	1.95137549745302
gene-1110057P08Rik	0	0	0	0	0	0	0	0
gene-1110058D11Rik	0	0	0	0	0	0	1.01013454271527	0
gene-1110059E24Rik	208.33656680873	248.484914560459	205.748342712943	185.394720947414	252.865101490983	233.443527279826	226.671909053323	234.987895659052
gene-1110059G10Rik	164.173461269671	187.456738139877	201.341156173833	121.700416433083	168.42705975144	159.625037295742	156.456623725629	175.32588774976
gene-1110065P20Rik	261.572733569447	209.956646081861	194.67092423884	237.568997074621	214.347331925628	209.422215611327	210.875798147442	268.05930963933
gene-1190005I06Rik	42.8864198869587	34.0847996895186	40.3221351030092	38.0567055517622	24.9703130063522	41.052799145033	22.7376722124728	33.9897570644796
gene-1190028D05Rik	0	0	0	0	0	0	0	0
gene-1300002E11Rik	135.590399126071	121.158494524241	142.883000507642	109.96880838455	114.242201278444	108.558862726718	120.612354477423	106.544751087699
gene-1500002C15Rik	17.0842745124654	34.112047565255	34.1074747753668	22.0518702634972	23.0198959599688	19.9777635729364	21.8195074345939	22.8359037380176
gene-1500002F19Rik	0	0	3.70517013723467	0.927055713597546	0	0.933133871903666	0.932264398979817	4.22389977220628
gene-1500004A13Rik	969.913881966252	1047.29636793946	1052.8790491351	929.450395774156	1093.32577696144	1155.05309434834	1059.3742246054	1161.90884231108
gene-1500009L16Rik	203.636744572325	179.931052496878	123.57001037415	140.370353230663	186.46900500126	158.380728761695	143.963014170015	181.894884461351
gene-1500011B03Rik	719.312919815373	750.852112319462	642.431890281549	639.926774600172	660.063249980553	652.223155446566	681.840293245281	727.647599480043
gene-1500012K07Rik	0	0	0.992693934939267	0	0	0	0	0
gene-1500015A07Rik	91.1212875641036	106.111462320979	89.0739138900186	84.0514897073238	50.0735154544514	66.0465082747861	67.7136954997961	72.7151533390473
gene-1500015L24Rik	0	0	0	0	0	0	0	0
gene-1500026H17Rik	11.9491324077015	11.9710820625593	9.97236711326911	7.98334783183135	23.0554597201826	17.0601059277138	11.0225572990032	21.0242618184922
gene-1500035N22Rik	74.9869040560653	54.9313512824576	59.0233426354059	42.5502761863497	60.8303085541626	57.3110623278255	61.9685731068388	78.8608312459802
gene-1600002D24Rik	0.988757099490464	0	0	0	0	0	0	0
gene-1600010M07Rik	0.988756097014865	0	0	0	0	0	0	0
gene-1600012H06Rik	303.561121275443	328.460000632355	365.441226456691	328.081356363097	291.637863901517	319.801545283646	343.668751209004	351.347275994372
gene-1600012P17Rik	0	0	0	0	0	0	0	0
gene-1600014C10Rik	187.196006434302	170.256020306058	188.489900130578	186.631507570848	190.515314236796	214.842306108149	180.473333878497	188.31413545078
gene-1600014C23Rik	0	0	0	0	0	0	0	0
gene-1600015H23Rik	0	0	0	0	0	0	0	0
gene-1600019K03Rik	0	0.982846546593625	0	0	0	0	0	0
gene-1600020E01Rik	38.287680908716	65.3983705129096	56.1508749236388	37.1074479335538	31.8454725034877	40.6107339612096	38.6872911314011	37.1727349543537
gene-1600023N17Rik	31.5859096714813	25.2967529167959	22.2655306392063	14.1261172201322	16.975911450145	26.7861794479294	8.79284597529774	9.80833224642732
gene-1600025M17Rik	0	0	0	0	0	0	0	0
gene-1600027J07Rik	0	0	0	0	0	0	0	0
gene-1600029I14Rik	0	0	0	0	0	0	0	0
gene-1600029O15Rik	157.287424561802	148.201305019518	197.226743404185	133.113446222467	122.169209012402	108.049030540151	136.347525848632	112.508604082835
gene-1700001D01Rik	0	0	0	0	0	0	0	0
gene-1700001F09Rik	0	0	0	0	0	0	0	0
gene-1700001G01Rik	0	0	0	0	0	0	0	0
gene-1700001G11Rik	0	1.0320176481536	0	0	1.00613393212906	0	0.970282583964427	0
gene-1700001G17Rik	17.4354279418766	13.2101492922241	15.2486075155459	7.08619530739601	6.98200535841013	15.8217809898315	9.69972279698175	14.6252985702877
gene-1700001J03Rik	8.78619058116829	4.28017619908996	4.27917288787165	2.1954204856948	5.3545311651743	4.28105645788061	1.06532665824728	4.26219408637898
gene-1700001J04Rik	0	0	0	0.994507650958784	0	0	0	0
gene-1700001J11Rik	0	0	0	0	1.00360742915006	0	0	0
gene-1700001K19Rik	0.812888344077062	0	1.27703047467603	0	0	1.25975131148687	0.803413178651775	0
gene-1700001K23Rik	0	0	0	0	0	0	0	0
gene-1700001L05Rik	17.8569606407672	22.8914039711099	8.95351826269946	15.9378551787801	23.0700155424411	15.0817058353363	11.0692871949518	8.03662197900365
gene-1700001O22Rik	10.8410770482492	12.227231896677	15.2825297682772	8.76509495689343	9.79095881467244	10.1278081447521	15.0703480272128	6.03652589949008
gene-1700003C15Rik	0	2.97965618106066	0	0	0	0	0	0
gene-1700003D09Rik	0	0	0	0	0	0	0	0
gene-1700003E16Rik	62.9954367988488	43.0077280844438	34.9973837398179	51.9966026765149	46.078500212645	62.0876896231955	64.8280504688285	42.8866243315486
gene-1700003E24Rik	0	0	0	0.994508414812426	0	0	0	0
gene-1700003F12Rik	2.01787775282227	1.99469504456909	0	1.9842026356978	4.15203180932291	1.02535926708727	0	1.8773864413063
gene-1700003G18Rik	0	0	0	0	0	0	0	0
gene-1700003H04Rik	0	0	0	0	0	0	0	0
gene-1700003I22Rik	0	0	0	0	0	0	0	0
gene-1700003L19Rik	0	0	0	0	0	0	0	0
gene-1700003M07Rik	73.1530504293207	55.31891260514	65.7023039449115	55.9438141422765	73.553142268833	63.7502379054544	42.8325184339641	58.4667989523139
gene-1700003P14Rik	0	0	0	0	0	0	0	0
gene-1700006A11Rik	0	0	0	0	0	0	0	0
gene-1700006F04Rik	0	0	0	0	0	0	0	0
gene-1700006H20Rik	0	0	0	0	0	0	0	0
gene-1700006H21Rik	0	0	0	0	0	0	0	0
gene-1700006J14Rik	1.04366478836799	2.09000349644818	1.04466699683404	0	4.19533270654423	0	0.829577988358404	2.04848475119304
gene-1700007E05Rik	0	3.99134982178764	0	0.998287167976824	0	1.00486065951212	1.00395659979887	0
gene-1700007F19Rik	0	0	0	0	0	0	0	0
gene-1700007J10Rik	0	0	0	0	0	0	0	0
gene-1700007L15Rik	8.27369060878612	1.02221637891191	1.02346222745145	2.0337647422109	0	0.982999674737651	3.83005288548205	0.96385946404415
gene-1700007P06Rik	0	0	0	0	0	0	0	0
gene-1700008C04Rik	0	0	0	0	0	0	0	0
gene-1700008J07Rik	70.8461567078604	68.9226624667669	62.9102015232698	49.946109693272	34.0700377288321	55.1362606615464	48.9855126928922	49.9630710057734
gene-1700008K24Rik	0	0	0	0	0	0	0	0
gene-1700008O03Rik	5.54970088483988	2.88710036449525	0.962705623723311	4.13180723042532	1.89172876727038	4.09695809133237	7.01745899960908	2.61187778934309
gene-1700008P02Rik	0	0	0	0	0	0	0	0
gene-1700009C05Rik	0	0	0	0	0	0	0	0
gene-1700009J07Rik	0	0	0	0	0	0	0	0
gene-1700009N14Rik	0	0	0	0	0	0	0	0
gene-1700010B08Rik	0	0	0	0	0	0	0	0
gene-1700010D01Rik	0	0	0	0	0	0	0	0
gene-1700010G06Rik	0	2.99974510437954	0	0	0	1.00532794275866	0	1.00276247569215
gene-1700010H22Rik	4.02675226126728	0	0	2.00960907602718	2.00841772553002	2.00538239644704	2.98922355865515	0.997190438894889
gene-1700010I02Rik	0	0	0	0	0	0	0	0
gene-1700010I14Rik	12.6083450811846	13.1508182240371	8.25176168317947	13.2708867511578	7.62004568239033	6.56596629307669	14.1187493828691	10.3816627940305
gene-1700010J16Rik	0	0	0	0	0	0	0	0
gene-1700010K23Rik	0	0	0	0	0	0	0	0
gene-1700010L04Rik	0	0	0	0.994508656215265	0	0	0	0
gene-1700010N08Rik	0	0	0	0	0	0	0	0
gene-1700011B04Rik	0	0	0	0	0	0	0	0
gene-1700011C11Rik	0	0	0	0	0	0	0	0
gene-1700011L22Rik	0	0	0	0	0	0	0	0
gene-1700012A03Rik	0	0	0	0	0	0	0	0
gene-1700012B07Rik	0	0	0	0	0	0	0	0
gene-1700012B09Rik	1.03025246335131	3.05404751319686	5.10124314215251	5.06151758858639	5.91862770677848	0.974662937685209	0	3.8062214140916
gene-1700012C14Rik	0	0	0	1.04873760016172	0	0	0	0.956227756858008
gene-1700012D01Rik	0	1.0262832470768	0	2.04077572070523	0	0	0.95370361918802	0
gene-1700012D16Rik	0	0	0	0	0	0	2.02026706219416	0
gene-1700012H19Rik	0	0	0	0	0	0	0	0
gene-1700012I11Rik	0	0	0	0	0	0	0	0
gene-1700012J15Rik	0	0	0	0	0	0	0	0
gene-1700013D24Rik	0	0	0	0	0	0	0	0
gene-1700013G24Rik	0	0	0	0	0	0	0	0
gene-1700013H16Rik	0	0	0	0	0	0	0	0
gene-1700013N06Rik	0	0	0	0	0	0	0	0
gene-1700014L14Rik	0	0	0.992711718964542	0	0	0	0	0
gene-1700015C15Rik	0	0	0	0	0	0	0	0
gene-1700015I17Rik	0	0	0	0	0	1.00716443260013	0	0
gene-1700016A09Rik	3.08732234447114	6.11238090873281	10.1911696295786	12.1715308521003	2.99083120119595	4.93580081923225	3.8640745869102	12.6314988747263
gene-1700016B01Rik	0	0	0	0	0	0	0	0
gene-1700016C19Rik	0	0	0	0	0	1.00715372112628	0	0
gene-1700016G22Rik	0	0	0	0	0	0	0	0
gene-1700016H13Rik	1.27059167783332	4.29498518585553	2.6092410892592	0.866454270268758	0.855028559732543	2.41787235134916	2.35654041473487	2.2092403683162
gene-1700016J18Rik	1.01818944519166	0	2.033281671183	2.03190096312038	0	1.01316765798634	2.80544146612957	1.00735553386619
gene-1700016K05Rik	0	0	0	0	0	0	0	0
gene-1700016L04Rik	0	0	0	0	0	0	0	0
gene-1700016L21Rik	0	0	0	0	0	0	0	0
gene-1700016P04Rik	0	0	0	0	0	0	0	0
gene-1700017B05Rik	90.6720962874922	121.986776024386	127.931728523136	107.066958159464	79.5583939744074	62.6859914198194	94.6736633249685	115.350914768965
gene-1700017G19Rik	0	0.993223890706004	0	0	0	0	0	0
gene-1700017J07Rik	0	0	0	0	0	0	0	0
gene-1700017L05Rik	0	0	0	0	0	0	0	0
gene-1700017M07Rik	0	0	0	0	0	0	0	0
gene-1700017N19Rik	0.988754753835131	0	0	0	0	0	0	0
gene-1700018A04Rik	0	0	0	0	0	0	0	3.02300008449475
gene-1700018A23Rik	0	0	0	0	0	0	0	0
gene-1700018B08Rik	0	2.01196258065009	0	0	0.990918064553825	0	0	0
gene-1700018B24Rik	0	0	0	0	0	0	0	0
gene-1700018F24Rik	0	1.9864352194972	0	0	0	0	0	0
gene-1700018L02Rik	6.06269871266334	2.01336599716311	1.00667987841755	10.0498852697899	9.99957122481686	10.9579069525721	1.97171959031243	5.92830867351806
gene-1700019A02Rik	1.97751285802744	0	0	0	0	0	0	0
gene-1700019C18Rik	0	0	0	0	0	0	0	0
gene-1700019D03Rik	44.1191347726778	43.2843037141391	42.7042277030696	53.5465206434459	34.8576132232543	40.0871354227571	44.6650757538523	39.4535597675391
gene-1700019E08Rik	0	0	0	0	0	0	0	0
gene-1700019F05Rik	0	0	0	0	0	0	0	0
gene-1700019G24Rik	0	0	0	0	0	0	0	0
gene-1700019J19Rik	0	0	0	0	0	0	0	0
gene-1700019M22Rik	0	0	0	0	0	0	0	0
gene-1700019P21Rik	0	0	0	0	0	0	0	0
gene-1700020A23Rik	0	0	0	0	0	0	0	0
gene-1700020D12Rik	0	0	0	0	0	0	0	0
gene-1700020D14Rik	0	0	0	0	0	0	0	0
gene-1700020G03Rik	2.98564701837059	1.99358565683309	0	2.99106354221428	1.00106883276778	0	1.00005583260504	0
gene-1700020G17Rik	0	0	0	0	0	0	0	0
gene-1700020L13Rik	0	0	0	0	0	0	0	0
gene-1700020L24Rik	0	1.01641541812791	2.03352718895362	1.01299177170005	0	0	0.974679200325636	0.97924221625788
gene-1700020M21Rik	0	0	0	0	0	0	0	0
gene-1700020N01Rik	0	0	0	0	0	2.01432850971569	0	0
gene-1700020N15Rik	0	0	0	0	0	0	0	0
gene-1700020N18Rik	0	0	0	0	0	0	0	0
gene-1700021F02Rik	0	0	0	0	0	0	0	0
gene-1700021G15Rik	0	0	0	0	0	0	0	0
gene-1700021L23Rik	0	0	0	0	0	0	0	0
gene-1700021N21Rik	1.02286495251665	0	0	0	0	0	0	0.974343575482215
gene-1700022A21Rik	0	0	0	0	0	0	0	0
gene-1700022A22Rik	0	0	0	0	0	0	0	0
gene-1700022E09Rik	0	0	0	0	0	0	0	0
gene-1700022H01Rik	0	0	0	0	0	0	0	1.00766531085833
gene-1700022H16Rik	0	0	0	0	0	0	0	0
gene-1700022N22Rik	2.06330155088827	2.0414903681339	0	2.03222183693271	0.997599283139204	0	1.93010003530712	0.970885726208097
gene-1700023A20Rik	0	0	0	0	0	0	0	0
gene-1700023C21Rik	0	0	0	0	0	0	0	0
gene-1700023D09Rik	2.09468454983434	0	1.0405486894192	0	1.97581877599211	0.985318224390648	0	2.8364113067724
gene-1700023F02Rik	0.853886441381044	0	0	1.15804041231644	0	0	0	0
gene-1700023G09Rik	0	0	0	0	0	0	0	0
gene-1700024B05Rik	0	0	0	0	0	0	0	0
gene-1700024B18Rik	0	0	0	0	0	0	0	0
gene-1700024G13Rik	0	0	0	0	0	0	0	0
gene-1700024I08Rik	0	0	0	0	0	0	0	0
gene-1700024J04Rik	0.995185953798108	0	0.996145457110691	0	1.00009703165347	1.00072485862323	0	0
gene-1700024N05Rik	0	0	0	0	0	0	0	0
gene-1700025B11Rik	0	0	0	0	0	0	0	0
gene-1700025C18Rik	0	0	0	0	0	0	0	0
gene-1700025D23Rik	0	0	0	0	0	0	0	0
gene-1700025F24Rik	0	0	0	0	0	0	0	0
gene-1700025G04Rik	1413.67879653239	1384.70852978035	1399.28196366572	1421.5017209364	1533.39505794388	1558.56110013703	1495.17911275624	1599.12435893353
gene-1700025H01Rik	0	0	0	0	0	0	0	0
gene-1700025J12Rik	0	0	0	0	0	0	0	0
gene-1700025K04Rik	0	0	0	0	0	0	0	0
gene-1700025K24Rik	0	0	0	0	0	0	0	0
gene-1700025M24Rik	0	0	0	0	0	0	0	0
gene-1700025N21Rik	1.98096898806801	0	0	0.995152099436028	0	0	0	1.00527296575999
gene-1700025N23Rik	0	0	0	0	0	0	0	0
gene-1700025O08Rik	0	0	0	0	0	0	0	0
gene-1700026D11Rik	0	0	0	0	0	0	0	0
gene-1700026F02Rik	0	0	0	0	0	0	0	0
gene-1700026J12Rik	0	0	0	0	0	0	0	0
gene-1700026J14Rik	1.02991166397775	1.01866488577263	0	0	0	4.91893700983747	0	0.966752880770755
gene-1700027F06Rik	0	0	0	0	0	0	0	0
gene-1700027F09Rik	0	0	0	0	0	0	0	0
gene-1700027H10Rik	0	0	0	0	0	0	0	0
gene-1700027I24Rik	0	0	0	0	0	0	0	0
gene-1700027J07Rik	0	0	0	0	0	0	0	0
gene-1700028B04Rik	0	0	0	0	0	0	0	0
gene-1700028D13Rik	0	0	0	0	0	0	0	0
gene-1700028E10Rik	4.00330296125452	3.00336346878213	0	2.0017852789846	2.00548795447303	2.00498662361648	0.998500913185172	3.99394004126712
gene-1700028I16Rik	1.01444405354504	2.01655443225836	0	0	0.996707206587637	0	0.977064330245272	0
gene-1700028J19Rik	4.04825182997795	2.01535264262646	3.02313642309045	4.02303393511859	4.99846690571806	2.9861521027863	0.984143151959989	5.91993442590942
gene-1700028K03Rik	2.98682064750674	1.99498124756008	8.97424007040747	0.997848241180618	3.00730740716024	1.00362208092109	6.01334400839512	4.00517869886946
gene-1700028M03Rik	0	0	0	0	0	0	0	0
gene-1700028P15Rik	0	0	0	0	0	0	0	0
gene-1700029B22Rik	0	0	0	0	0	0	0	0
gene-1700029F12Rik	0	0	0	0	0	0	0	0
gene-1700029H14Rik	0	0	0	0	1.00361155655087	0	0	0
gene-1700029J03Rik	0	0	0	0	0	0	0	0
gene-1700029M03Rik	0	0	0	0	0	0	0	0
gene-1700029M20Rik	0.99799243122921	0	0	0	0	1.00491260962815	1.00305768908825	0
gene-1700029N11Rik	0	0	0	0	0	0	0	0
gene-1700030A11Rik	0	0	0	0	0	0	0	0
gene-1700030C10Rik	4.01054535078431	11.0204411437715	14.0233556552522	13.0161311457455	3.0037593008871	10.0004974530493	16.9039060675757	10.9442436097875
gene-1700030C12Rik	2.0161011223223	2.0104088479605	5.02572322953859	3.01152367239561	3.00105659288739	1.9947040788145	1.97686937999309	1.98028622121543
gene-1700030C14Rik	2.0671837839796	5.10829650614673	1.02282295318412	3.0496090052701	0	1.96665373920314	1.91665117357797	1.92923673940666
gene-1700030F04Rik	0	0	0	0	0	0	0	0
gene-1700030I03Rik	0	0	0	0	0	0	0	0
gene-1700030J22Rik	76.1056458218201	116.711134680107	103.121517932366	83.0389210532952	83.5005160051348	115.731714745397	94.4018193285696	86.0118835635028
gene-1700030K09Rik	236.432582067548	253.366589793638	281.988614867809	256.079699155259	248.82423979467	257.290916089289	247.073698430612	227.453463483846
gene-1700030L20Rik	0	0	0	0	0	0	0	0
gene-1700030L22Rik	1.18476694643209	0	1.6699374094504	0	0	0	0	0
gene-1700030M09Rik	0	0	0	0	0	0	0	0
gene-1700030N03Rik	0	0	0	0	0	0	0	0
gene-1700030O20Rik	0	0	0	0	0	0	0	0
gene-1700031A10Rik	0	0	0	0	0	0	0	0
gene-1700031F05Rik	0	0	0	0	0	0	0	0
gene-1700031L13Rik	0	0	0	0	0	0	0	0
gene-1700031M16Rik	0	0	0	0	0	0	0	0
gene-1700031P21Rik	0	0	0	0	0	0	0	0
gene-1700034B16Rik	0	0	0	0	0	0	0	0
gene-1700034E13Rik	0	0	0	0	0	0	0	0
gene-1700034G24Rik	0	0	0	0	0	0	0	0
gene-1700034H15Rik	23.8420428680044	19.9226041449198	21.9058511422832	17.942048355487	31.0871242593554	34.1611725300616	22.1040036107943	21.0695783958733
gene-1700034J05Rik	0	0	0	0	0	1.00716874023658	0	0
gene-1700034K08Rik	0	0	0	0	0	0	0	0
gene-1700034P13Rik	2.0182294776494	0	0	2.01236757745855	1.00428934611374	1.00209237924711	1.98921749006032	0.995809959860923
gene-1700036A12Rik	0	1.00004432289593	0.999759086984184	0	1.00259278954646	2.00545466853027	0	0.999189820503348
gene-1700036G14Rik	0	0	0	0	0	0	0	0
gene-1700037C18Rik	42.6334214921576	32.3049778455867	32.3084273824006	24.1727103261267	5.99520462508267	20.8722662856595	38.2572687616923	29.2701661282517
gene-1700037F03Rik	0	0	0	0	0	0	0	0
gene-1700039E22Rik	0	0	0	0	0	0	0	0
gene-1700039I01Rik	0.909736835738238	0	1.22955670071042	1.22952093685839	0	1.82981804321198	2.73828720875614	3.64889111023513
gene-1700039M10Rik	3.1219189623227	5.14491115019858	1.0349245377267	0	1.95991945947191	0.979390139622829	0	2.81355117904313
gene-1700039O17Rik	0	0	0	0	0	0	0	0
gene-1700040D17Rik	7.12184191590101	13.1424194649705	8.08895112376435	5.04150305199259	10.9870646732013	2.97838998306051	10.7638267249746	6.87465030170433
gene-1700040F15Rik	0	0	0	0	0	0	0	0
gene-1700040G22Rik	0	0	0	0	0	0	0	0
gene-1700040K01Rik	0	0	0	0	0	0	0	0
gene-1700040P09Rik	0	0	0	0	0	0	0	0
gene-1700041A01Rik	0	0	0	0	0	0	0	0
gene-1700041B01Rik	0	1.99237776764221	0	0	0	1.0063365062938	0	1.00545117852286
gene-1700041C23Rik	0	0	0	0	0	0	0	0
gene-1700041G16Rik	0	0	1.81393244768648	0	1.79916238506083	0	1.2480494139789	0
gene-1700041I07Rik	0	0	0	0	0	0	0	0
gene-1700041M19Rik	0	0	0	0	0	0	0	0
gene-1700042G15Rik	0	0	0	0	0	0	0	0
gene-1700042O10Rik	0.988758032715812	0	0	0	0	0	0	0
gene-1700044C05Rik	0	0	0	0	0	0	0	0
gene-1700044K03Rik	0	0	0	0	0	0	0	0
gene-1700045H11Rik	0	0	0	0	0	0	0	0
gene-1700046C09Rik	0	0	0	0	0	0	0	0
gene-1700047A11Rik	0	0	0	0	0	0	0	0
gene-1700047E10Rik	0	0	0	0	0	0	0	0
gene-1700047F07Rik	0	0	0	0	0	0	0	0
gene-1700047G03Rik	0	0	0	0	0	0	0	0
gene-1700047L14Rik	0	0	0	0	0	0	0	0
gene-1700047M11Rik	0	0	0	0	0	0	0	0
gene-1700048B10Rik	0	0	0	0	0	0	0	0
gene-1700048F04Rik	0	0	0	0	0	0	0	0
gene-1700048M11Rik	0	0	0	0	0	0	0	0
gene-1700048O14Rik	0	0	0	0	0	0	0	0
gene-1700048O20Rik	150.221987785057	124.141700283944	144.133223432854	168.114889520088	154.22264576302	116.073154717167	133.413933189973	107.564322463412
gene-1700049E15Rik	0	0	0	0	0	0	0	0
gene-1700049E17Rik1	0	0	0	0	0	0	0	0
gene-1700049E17Rik2	0	0	0	0	0	0	0	0
gene-1700049E22Rik	0	0	0	0	0	0	0	0
gene-1700049J03Rik	0	0	0	0	0	1.47591888860797	0	1.42206395420889
gene-1700049L16Rik	0	0	0	0	0	0	0	0
gene-1700051A21Rik	0	0	0	0	0	0	0	1.00767034269932
gene-1700051K13Rik	0	0	0	0	0	0	0	0
gene-1700052H01Rik	0	0	0	0	0	0	0	0
gene-1700052I22Rik	0	0	0	0	0	0	0	0
gene-1700052K11Rik	141.703798292469	143.845827956765	134.814630702581	140.853545788044	95.1943764264474	83.2022097280682	104.959388433338	102.916348976458
gene-1700054A03Rik	0	0	0	0	0	0	0	0
gene-1700054K19Rik	0	0	0	0	0	0	0	0
gene-1700054M17Rik	0	0	0	0	0	0	0	0
gene-1700054O19Rik	0.989823909043181	0	0.991626360237786	0	0	0	0	0
gene-1700055C04Rik	0	0	0	0	0	0	0	0
gene-1700055D16Rik	0	0	0.789754296403009	1.71443709632538	0	0	0	0.78813145853134
gene-1700055D18Rik	6.02923751737169	4.01297130525314	6.01863985639143	5.01158152927193	3.00263547080858	5.99358048862307	2.97566171975755	8.93646416678367
gene-1700055K11Rik	0	0	0	0	0	0	0	0
gene-1700055L01Rik	0	1.00059982319522	0	0	0	0	1.00269394906919	0
gene-1700056E22Rik	2.03126031808167	6.0472563230861	1.00814143824061	1.00476653585717	0.993039292613763	2.95791119274549	0	2.92195674163062
gene-1700057H15Rik	0	0	0	0	0	0	0	0
gene-1700057H21Rik	0	0	0	0	0	0	0	0
gene-1700060C16Rik	0	0	0	0	0	0	0	0
gene-1700060C20Rik	0	0	0	0	0	0	0	0
gene-1700060J05Rik	0	0	0	0	7.02528240019385	0	0	0
gene-1700061F12Rik	0	0	0	0	0	0	0	0
gene-1700061I17Rik	0	0	0	0	0	0	0	0
gene-1700061J23Rik	0	0	0	0	0	0	0	0
gene-1700061N14Rik	0	0	0	0	0	0	0	0
gene-1700062C10Rik	0	0	0	0	0	0	0	0
gene-1700063A18Rik	0	0	0	0	0	0	0	0
gene-1700063D05Rik	0	0	0	0	0	2.04684114938042	0.994151694889769	0
gene-1700063H04Rik	0	0	0	0	0	0	0	0
gene-1700063H06Rik	0	0	0	0	1.00361297087566	0	0	0
gene-1700063K16Rik	0	0	0	0	0	0	0	0
gene-1700063O14Rik	0	0	0	0	0	0	0	0
gene-1700064F23Rik	0	0	0	0	0	0	0	0
gene-1700064J06Rik	0	0	0	0	0	0	0	0
gene-1700064M15Rik	0	0	0	3.97802983639746	0	0	0	0
gene-1700065D16Rik	0	1.02429759825278	1.03037550821059	3.05632956664331	0	0	0.923754657742089	0
